index,timestamp,direction,outcome,setup_score,passed_checks,chk_structure_aligned,chk_secondary_confirmation,chk_htf_aligned,chk_vwap_aligned,chk_ema_aligned,chk_rsi_not_extreme,chk_adx_trending,chk_volume_above_average,regime,htf_score,structure_type,cisd,fvg,order_block,sweep_kind,level_source,sweep_reaction,sweep_reaction_atr_ratio,bars_to_reclaim,rsi14,macd,adx,atr14,above_vwap,above_ema20,ema20_gt_ema50,volume,volume_ratio,probability,confidence,rr,risk_amount,reward_amount,time_bucket,day_of_week
1859,2024-02-05T08:35:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.103,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,45.14,2.3655677310149303,1,39.24,1.0625,42.51,19.0821,,False,True,0.0,,0.5259,57.6,2.0,49.9082,99.8164,MID,Monday
1880,2024-02-06T04:05:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.071,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,103.475,2.4466281574448665,3,62.92,-21.7283,34.08,42.2929,,True,False,0.0,,0.5259,56.5,2.0,112.5293,225.0586,OPENING,Tuesday
1903,2024-02-06T06:00:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.11,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,32.975,1.4361495947423206,0,61.9,7.5117,8.42,22.9607,,True,False,0.0,,0.4541,53.7,2.0,51.2461,102.4921,MID,Tuesday
1916,2024-02-06T07:05:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.116,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,30.65,1.56121861644959,2,68.35,15.0241,56.07,19.6321,,True,True,0.0,,0.5259,58.0,2.0,37.0632,74.1264,MID,Tuesday
1940,2024-02-06T09:05:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.14,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,26.675,1.3649458371070824,2,59.83,11.121,1.8,19.5429,,True,True,0.0,,0.4541,54.7,2.0,37.3043,74.6086,CLOSING,Tuesday
1952,2024-02-07T03:50:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.188,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,43.0,1.567095370508723,3,73.36,21.0298,41.21,27.4393,,True,True,0.0,,0.5965,64.6,2.0,105.0939,210.1879,OPENING,Wednesday
1968,2024-02-07T05:10:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.131,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,40.2,1.597272716436413,2,41.17,12.0034,32.7,25.1679,,False,True,0.0,,0.5259,58.5,2.0,46.1168,92.2336,MID,Wednesday
1980,2024-02-07T06:10:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.074,BOS,True,False,False,UPPER_SWEEP,EQUAL_LOW,43.6714,1.8264375363331062,3,26.22,-17.0709,79.95,23.9107,,False,True,0.0,,0.5259,56.6,2.0,49.1411,98.2821,MID,Wednesday
2004,2024-02-07T08:10:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.105,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,43.925,2.384908159996525,2,53.21,-1.2447,7.93,18.4179,,True,False,0.0,,0.4541,53.5,2.0,46.4918,92.9836,MID,Wednesday
2026,2024-02-08T03:45:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.139,CHOCH,False,True,True,LOWER_SWEEP,EQUAL_HIGH,63.9,2.7035374454744305,2,53.98,7.619,11.86,23.6357,,True,True,0.0,,0.4541,54.6,2.0,74.8636,149.7271,OPENING,Thursday
2038,2024-02-08T04:45:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.066,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,82.6625,2.614718655798167,2,44.17,0.8989,7.42,31.6143,,False,True,0.0,,0.4541,52.2,2.0,92.5614,185.1229,MID,Thursday
2082,2024-02-08T08:25:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.028,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_LOW,17.0125,0.8201601511842607,3,40.2,-10.5624,32.88,20.7429,,False,False,0.0,,0.5259,49.1,2.0,28.0243,56.0486,MID,Thursday
2100,2024-02-08T09:55:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.023,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,22.5667,0.9196146589348515,2,53.66,-12.5431,0.13,24.5393,,True,False,0.0,,0.4541,48.1,2.0,53.6039,107.2079,CLOSING,Thursday
2123,2024-02-09T05:35:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.097,CHOCH,True,True,False,UPPER_SWEEP,PDL,30.7,1.058361573545787,3,44.5,-18.5773,52.85,29.0071,,False,False,0.0,,0.5259,57.4,2.0,43.4007,86.8014,MID,Friday
2181,2024-02-12T04:10:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.017,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,55.95,1.8019323671497585,1,42.85,7.4644,14.97,31.05,,False,True,0.0,,0.4541,50.6,2.0,75.705,151.41,OPENING,Monday
2209,2024-02-12T06:30:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.083,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,27.3,1.2504523156269896,3,40.87,-12.0589,2.16,21.8321,,False,False,0.0,,0.4541,52.8,2.0,48.2332,96.4664,MID,Monday
2221,2024-02-12T07:30:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.122,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,42.975,1.558273443902156,3,28.88,-20.1234,51.99,27.5786,,False,False,0.0,,0.5259,58.2,2.0,79.2579,158.5157,MID,Monday
2235,2024-02-12T08:40:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.039,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,77.35,2.8962335858254917,3,69.7,-2.8068,41.75,26.7071,,True,False,0.0,,0.5259,55.5,2.0,83.5207,167.0414,MID,Monday
2248,2024-02-12T09:45:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,-0.114,BOS,False,True,False,UPPER_SWEEP,EQUAL_LOW,51.3,1.6159312551974396,3,38.99,-10.461,19.01,31.7464,,False,False,0.0,,0.4541,53.8,2.0,69.3246,138.6493,CLOSING,Monday
2260,2024-02-13T04:30:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.034,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_LOW,72.55,1.5618945102260493,2,54.89,2.4644,13.3,46.45,,True,False,0.0,,0.4541,51.1,2.0,81.445,162.89,MID,Tuesday
2285,2024-02-13T06:35:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.026,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,40.0,1.7404849861413885,2,38.36,6.6291,27.27,22.9821,,False,True,0.0,,0.5259,55.0,2.0,51.0482,102.0964,MID,Tuesday
2302,2024-02-13T08:00:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.012,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,48.575,1.8419575752519775,3,67.4,4.457,46.12,26.3714,,True,True,0.0,,0.5259,54.6,2.0,54.6871,109.3743,MID,Tuesday
2326,2024-02-14T03:45:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.114,CHOCH,True,True,True,UPPER_SWEEP,EQUAL_LOW,156.75,4.99488561950921,3,24.29,-3.9533,53.03,31.3821,,False,True,0.0,,0.5259,58.0,2.0,175.5382,351.0764,OPENING,Wednesday
2338,2024-02-14T04:45:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,False,True,True,False,TRANSITION,-0.069,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,57.0,1.3317757009345794,2,34.28,-28.7829,38.68,42.8,,False,False,0.0,,0.4541,52.3,2.0,63.88,127.76,MID,Wednesday
2364,2024-02-14T06:55:00+00:00,BULLISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.036,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_LOW,35.8,1.9643347050754456,3,71.84,1.2481,34.16,18.225,,True,False,0.0,,0.5259,55.4,2.0,44.8725,89.745,MID,Wednesday
2378,2024-02-14T08:05:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.042,CHOCH,True,True,False,UPPER_SWEEP,EQUAL_LOW,36.5,2.0273723033171147,3,47.65,10.1739,6.89,18.0036,,False,True,0.0,,0.4541,51.4,2.0,40.2504,80.5007,MID,Wednesday
2390,2024-02-14T09:05:00+00:00,BULLISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.081,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,62.125,2.2590909090909093,3,76.47,32.7822,55.69,27.5,,True,True,0.0,,0.5259,56.9,2.0,80.85,161.7,CLOSING,Wednesday
2402,2024-02-15T03:50:00+00:00,BULLISH,LOSS,62.5,5,True,True,True,False,True,False,True,False,BULLISH,0.15,BOS,True,True,True,LOWER_SWEEP,PDH,44.35,1.3518415221095434,3,82.77,50.7711,51.66,32.8071,,True,True,0.0,,0.5259,59.2,2.0,81.6807,163.3614,OPENING,Thursday
2437,2024-02-15T06:45:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.076,CHOCH,True,False,True,UPPER_SWEEP,EQUAL_LOW,18.7,0.961439588688946,3,42.73,2.8903,19.11,19.45,,False,True,0.0,,0.4541,51.2,2.0,22.895,45.79,MID,Thursday
2453,2024-02-15T08:05:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.13,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,63.0167,2.7730121012101208,3,66.37,6.7553,21.04,22.725,,True,True,0.0,,0.5259,58.5,2.0,80.0225,160.045,MID,Thursday
2476,2024-02-16T03:45:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,False,True,False,BULLISH,0.18,CHOCH,True,True,True,LOWER_SWEEP,PDH,46.35,1.8713738346811801,3,85.17,15.7872,72.38,24.7679,,True,True,0.0,,0.5259,60.2,2.0,100.4268,200.8536,OPENING,Friday
2488,2024-02-16T04:45:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.186,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_HIGH,18.05,0.6678111333920366,2,71.17,31.1875,71.72,27.0286,,True,True,0.0,,0.5965,53.5,2.0,24.4529,48.9057,MID,Friday
2504,2024-02-16T06:05:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.168,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,22.8,1.5453855330224489,3,37.98,15.2836,43.82,14.7536,,False,True,0.0,,0.5259,59.8,2.0,27.5754,55.1507,MID,Friday
2520,2024-02-16T07:25:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.189,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,10.95,0.9333367427826219,2,70.38,10.1375,56.68,11.7321,,True,True,0.0,,0.5965,62.4,2.0,25.4732,50.9464,MID,Friday
2550,2024-02-16T09:55:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.15,CHOCH,True,False,False,UPPER_SWEEP,EQUAL_HIGH,8.6,0.4374208446291333,3,45.39,-2.705,12.2,19.6607,,False,True,0.0,,0.4541,36.2,2.0,24.2661,48.5321,CLOSING,Friday
2564,2024-02-19T04:50:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.182,CHOCH,False,True,False,LOWER_SWEEP,PDH,30.1,1.1561048867516526,3,65.1,5.3305,26.18,26.0357,,True,True,0.0,,0.5965,64.4,2.0,57.7536,115.5071,MID,Monday
2576,2024-02-19T05:50:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.202,BOS,True,False,True,LOWER_SWEEP,EQUAL_HIGH,2.475,0.13725522817641872,3,72.12,19.0675,71.28,18.0321,,True,True,0.0,,0.5965,36.3,2.0,24.7032,49.4064,MID,Monday
2601,2024-02-19T07:55:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.193,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_HIGH,16.3,1.123309006457304,2,48.54,11.4146,13.19,14.5107,,False,True,0.0,,0.4541,56.4,2.0,30.1011,60.2021,MID,Monday
2613,2024-02-19T08:55:00+00:00,BULLISH,LOSS,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.22,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,17.8667,1.3702192602363623,3,62.28,9.6567,11.55,13.0393,,True,True,0.0,,0.5259,61.5,2.0,31.1039,62.2079,MID,Monday
2626,2024-02-20T03:45:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,False,True,False,TRANSITION,0.102,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,67.825,2.9402329644224223,3,19.37,-13.4576,77.0,23.0679,,False,False,0.0,,0.4541,53.4,2.0,74.3568,148.7136,OPENING,Tuesday
2638,2024-02-20T04:45:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.156,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,64.775,2.268540569315253,3,50.91,-11.9006,7.52,28.5536,,True,False,0.0,,0.5259,59.4,2.0,75.1054,150.2107,MID,Tuesday
2659,2024-02-20T06:30:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.175,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,41.6,2.4740845589765854,2,77.33,8.2747,64.97,16.8143,,True,True,0.0,,0.5965,64.2,2.0,49.5814,99.1629,MID,Tuesday
2673,2024-02-20T07:40:00+00:00,BEARISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,BULLISH,0.157,CHOCH,True,False,True,UPPER_SWEEP,EQUAL_LOW,18.375,1.3121625867634037,3,40.21,8.6404,14.15,14.0036,,False,True,0.0,,0.4541,55.2,2.0,23.4504,46.9007,MID,Tuesday
2695,2024-02-20T09:30:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.179,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_HIGH,45.05,2.0221198818597217,3,60.42,1.8599,13.56,22.2786,,True,True,0.0,,0.5259,60.1,2.0,48.3279,96.6557,CLOSING,Tuesday
2712,2024-02-21T04:40:00+00:00,BEARISH,WIN,37.5,3,True,True,False,False,False,True,False,False,BULLISH,0.183,CHOCH,True,False,True,UPPER_SWEEP,PDH,33.8,1.446651515346062,2,54.16,21.066,14.46,23.3643,,True,True,0.0,,0.3843,51.9,2.0,37.8364,75.6729,MID,Wednesday
2743,2024-02-21T07:15:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.182,BOS,True,False,True,LOWER_SWEEP,EQUAL_HIGH,18.7,1.318228920673636,0,61.13,5.4876,35.57,14.1857,,True,True,0.0,,0.5965,64.4,2.0,24.6186,49.2371,MID,Wednesday
2755,2024-02-21T08:15:00+00:00,BEARISH,WIN,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.123,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,55.825,3.0745548573285384,1,33.98,-3.7839,47.23,18.1571,,False,True,0.0,,0.5259,58.3,2.0,64.2657,128.5314,MID,Wednesday
2771,2024-02-21T09:35:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,False,True,True,False,TRANSITION,0.064,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,68.4,2.013245033112583,2,36.09,-41.7523,43.58,33.975,,False,False,0.0,,0.4541,52.1,2.0,85.0475,170.095,CLOSING,Wednesday
2784,2024-02-22T04:25:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.045,BOS,False,True,False,UPPER_SWEEP,PDL,69.95,1.5107991360691146,2,38.96,-33.645,9.71,46.3,,False,False,0.0,,0.4541,51.5,2.0,126.38,252.76,OPENING,Thursday
2806,2024-02-22T06:15:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.024,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_HIGH,39.225,1.624701257926761,3,53.51,-17.4659,3.69,24.1429,,True,False,0.0,,0.4541,50.8,2.0,45.9143,91.8286,MID,Thursday
2829,2024-02-22T08:10:00+00:00,BULLISH,WIN,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.044,CHOCH,False,True,False,LOWER_SWEEP,PDL,38.15,2.0798238010347325,3,69.87,8.8602,62.36,18.3429,,True,False,0.0,,0.5259,55.6,2.0,58.6343,117.2686,MID,Thursday
2843,2024-02-22T09:20:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,False,True,False,BULLISH,0.159,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,78.125,2.388362217867548,3,82.97,41.4881,74.19,32.7107,,True,True,0.0,,0.5259,59.5,2.0,94.7211,189.4421,CLOSING,Thursday
2863,2024-02-23T04:45:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.214,CHOCH,False,True,False,LOWER_SWEEP,PDH,10.7,0.41187746837781863,3,61.59,43.9566,20.23,25.9786,,True,True,0.0,,0.5965,45.9,2.0,36.7479,73.4957,MID,Friday
2900,2024-02-23T07:50:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.15,CHOCH,False,False,True,UPPER_SWEEP,EQUAL_LOW,23.5,1.7024544321771133,3,47.38,3.9438,0.7,13.8036,,False,True,0.0,,0.4541,55.0,2.0,34.2304,68.4607,MID,Friday
2915,2024-02-23T09:05:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.158,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_LOW,19.8,0.9841981518945815,2,55.51,-2.9599,30.13,20.1179,,True,True,0.0,,0.5965,63.1,2.0,28.0118,56.0236,CLOSING,Friday
2934,2024-02-26T04:25:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.037,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,66.4,2.33655548087649,2,27.3,-21.6622,57.45,28.4179,,False,False,0.0,,0.5259,55.4,2.0,91.3418,182.6836,OPENING,Monday
2957,2024-02-26T06:20:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,0.025,BOS,True,False,True,UPPER_SWEEP,EQUAL_HIGH,21.975,1.4096207013785098,1,37.27,-17.1205,66.31,15.5893,,False,False,0.0,,0.5259,55.0,2.0,30.8589,61.7179,MID,Monday
2970,2024-02-26T07:25:00+00:00,BULLISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.057,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,20.3333,1.3178966335247528,1,54.45,-7.9746,10.21,15.4286,,True,False,0.0,,0.4541,51.9,2.0,31.4429,62.8857,MID,Monday
2991,2024-02-26T09:10:00+00:00,BEARISH,WIN,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.073,CHOCH,True,False,False,UPPER_SWEEP,EQUAL_LOW,26.05,1.6435331230283912,3,53.29,6.2695,14.71,15.85,,False,True,0.0,,0.4541,52.4,2.0,28.185,56.37,CLOSING,Monday
3027,2024-02-27T05:55:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.085,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,30.8,2.0315684631976096,1,67.71,6.0015,45.2,15.1607,,True,True,0.0,,0.5259,57.0,2.0,38.2161,76.4321,MID,Tuesday
3043,2024-02-27T07:15:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.099,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,42.69,2.49858068443201,3,57.34,5.0273,7.59,17.0857,,True,True,0.0,,0.4541,53.3,2.0,57.1586,114.3171,MID,Tuesday
3055,2024-02-27T08:15:00+00:00,BEARISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,TRANSITION,0.067,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_HIGH,49.6,2.5775740662789914,3,48.14,9.604,4.21,19.2429,,False,True,0.0,,0.4541,52.2,2.0,58.9243,117.8486,MID,Tuesday
3070,2024-02-27T09:30:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.118,BOS,False,True,False,LOWER_SWEEP,EQUAL_HIGH,35.75,1.9928313813805445,2,76.78,7.2365,39.86,17.9393,,True,True,0.0,,0.5259,58.1,2.0,44.4439,88.8879,CLOSING,Tuesday
3084,2024-02-28T04:25:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.076,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,37.2667,1.9714075625806724,3,34.24,5.1482,38.07,18.9036,,False,True,0.0,,0.5259,56.7,2.0,39.2404,78.4807,OPENING,Wednesday
3096,2024-02-28T05:25:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.017,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,123.95,4.681775259678942,3,24.29,-13.7584,68.84,26.475,,False,False,0.0,,0.5259,54.7,2.0,143.8975,287.795,MID,Wednesday
3120,2024-02-28T07:25:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.071,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,36.55,1.832080200501253,3,31.11,-26.5441,51.19,19.95,,False,False,0.0,,0.5259,56.5,2.0,77.595,155.19,MID,Wednesday
3134,2024-02-28T08:35:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.007,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,14.35,0.5493579976570934,3,67.34,-8.0052,30.49,26.1214,,True,False,0.0,,0.5259,39.4,2.0,42.0121,84.0243,MID,Wednesday
3148,2024-02-28T09:45:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.095,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,38.1,1.3870736386837,2,26.05,-19.4863,50.1,27.4679,,False,False,0.0,,0.5259,57.3,2.0,80.5968,161.1936,CLOSING,Wednesday
3160,2024-02-29T04:30:00+00:00,BULLISH,LOSS,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.023,CHOCH,True,True,False,LOWER_SWEEP,EQUAL_LOW,57.475,1.6798531608128764,2,55.79,-5.4781,9.18,34.2143,,True,False,0.0,,0.4541,50.8,2.0,63.0214,126.0429,MID,Thursday
3174,2024-02-29T05:40:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,RANGE,-0.039,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_LOW,84.35,2.1741707993525172,2,44.98,-12.6808,23.21,38.7964,,True,False,0.0,,0.5259,55.5,2.0,89.9296,179.8593,MID,Thursday
3192,2024-02-29T07:10:00+00:00,BULLISH,TIMEOUT,50.0,4,True,True,False,False,True,True,False,False,RANGE,-0.036,CHOCH,False,False,True,LOWER_SWEEP,EQUAL_LOW,29.4833,1.245524134609698,3,50.96,1.5474,9.72,23.6714,,True,False,0.0,,0.4541,51.2,2.0,55.5171,111.0343,MID,Thursday
3215,2024-02-29T09:05:00+00:00,BEARISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,-0.057,BOS,True,True,False,UPPER_SWEEP,EQUAL_LOW,22.96,0.8617680507752534,2,41.36,-4.4514,30.94,26.6429,,False,False,0.0,,0.5259,51.5,2.0,32.5643,65.1286,CLOSING,Thursday
3227,2024-03-01T03:50:00+00:00,BULLISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.1,BOS,False,True,False,LOWER_SWEEP,EQUAL_LOW,85.225,2.195106245975531,3,74.15,32.6951,43.66,38.825,,True,True,0.0,,0.5259,57.5,2.0,107.1825,214.365,OPENING,Friday
3241,2024-03-01T05:00:00+00:00,BULLISH,LOSS,62.5,5,True,True,False,False,True,True,True,False,TRANSITION,0.14,BOS,True,False,False,LOWER_SWEEP,EQUAL_HIGH,5.2,0.2386098224651148,2,74.64,54.1348,78.27,21.7929,,True,True,0.0,,0.5259,33.5,2.0,9.8293,19.6586,MID,Friday
3253,2024-03-01T06:00:00+00:00,BULLISH,WIN,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.167,CHOCH,True,False,False,LOWER_SWEEP,EQUAL_HIGH,19.125,1.1432516767691259,3,64.36,37.218,33.58,16.7286,,True,True,0.0,,0.5965,63.9,2.0,30.2729,60.5457,MID,Friday
3281,2024-03-01T08:20:00+00:00,BULLISH,WIN,62.5,5,True,True,True,False,True,True,False,False,BULLISH,0.206,BOS,True,False,False,LOWER_SWEEP,EQUAL_HIGH,14.4167,0.9188873945937678,2,56.94,20.1867,16.07,15.6893,,True,True,0.0,,0.5259,58.3,2.0,21.1689,42.3379,MID,Friday
3301,2024-03-02T03:45:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.22,BOS,False,True,False,LOWER_SWEEP,PDH,33.65,1.5077583464394049,1,69.69,13.108,57.97,22.3179,,True,True,0.0,,0.5965,65.7,2.0,63.8818,127.7636,OPENING,Saturday
3322,2024-03-04T03:45:00+00:00,BULLISH,LOSS,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.216,CHOCH,True,True,True,LOWER_SWEEP,PDH,48.05,3.1768595041322314,1,61.27,10.8472,40.07,15.125,,True,True,0.0,,0.5965,65.5,2.0,53.9125,107.825,OPENING,Monday
3365,2024-03-04T07:20:00+00:00,BEARISH,TIMEOUT,62.5,5,True,True,False,False,True,True,True,False,BULLISH,0.154,CHOCH,False,True,False,UPPER_SWEEP,EQUAL_LOW,32.7,2.1457678502293414,3,33.82,1.0056,29.65,15.2393,,False,True,0.0,,0.5259,59.3,2.0,45.9239,91.8479,MID,Monday
3381,2024-03-04T08:40:00+00:00,BULLISH,TIMEOUT,75.0,6,True,True,True,False,True,True,True,False,BULLISH,0.188,CHOCH,False,True,False,LOWER_SWEEP,EQUAL_HIGH,43.55,3.7154264848908833,2,67.16,2.6482,24.61,11.7214,,True,True,0.0,,0.5965,64.6,2.0,45.1221,90.2443,MID,Monday
